0,1,2,3,4,5,6
-3.25,-0.1078,0.0023,-0.00371,-0.0555,0.8369,0.2943
-3.0,-0.082,0.00223,-0.00372,-0.0551,0.8251,0.3176
-2.75,-0.0557,0.00218,-0.00375,-0.0547,0.8138,0.3427
-2.5,-0.0299,0.00213,-0.00375,-0.0542,0.8009,0.3691
-2.25,-0.0041,0.00207,-0.00374,-0.0538,0.7883,0.3991
-2.0,0.0215,0.00202,-0.00372,-0.0533,0.7755,0.4335
-1.75,0.0469,0.00197,-0.00369,-0.0527,0.7621,0.4726
-1.5,0.0723,0.00192,-0.00364,-0.0522,0.7481,0.5139
-1.25,0.0978,0.00188,-0.0036,-0.0516,0.7345,0.5545
-1.0,0.1231,0.00185,-0.00357,-0.0509,0.7209,0.5939
-0.75,0.1485,0.00182,-0.00353,-0.0503,0.7067,0.6308
-0.5,0.1738,0.00179,-0.00348,-0.0496,0.6924,0.6669
-0.25,0.1991,0.00177,-0.00344,-0.0489,0.6783,0.7007
0.0,0.2245,0.00176,-0.00341,-0.0482,0.6649,0.733
0.25,0.2497,0.00175,-0.00339,-0.0474,0.6509,0.7646
0.5,0.2749,0.00174,-0.00334,-0.0466,0.6372,0.7946
0.75,0.3,0.00174,-0.00332,-0.0458,0.6238,0.8234
1.0,0.325,0.00174,-0.0033,-0.0449,0.6112,0.85
1.25,0.35,0.00175,-0.00329,-0.044,0.5981,0.8749
1.5,0.3753,0.00176,-0.00327,-0.0432,0.5859,0.8978
1.75,0.4009,0.00178,-0.00329,-0.0424,0.574,0.9181
2.0,0.4283,0.0018,-0.0033,-0.0421,0.562,0.9353
2.25,0.4592,0.00183,-0.0033,-0.0425,0.5501,0.9487
2.5,0.4925,0.00186,-0.00334,-0.0435,0.5383,0.9595
2.75,0.5263,0.00189,-0.00335,-0.0447,0.5264,0.9693
3.0,0.5664,0.00192,-0.00336,-0.0473,0.5141,0.9748
3.25,0.6034,0.00195,-0.0034,-0.0492,0.5024,0.9817
3.5,0.6449,0.00199,-0.00341,-0.0522,0.4895,0.9857
3.75,0.6852,0.00201,-0.00342,-0.055,0.4768,0.9916
4.0,0.728,0.00205,-0.00343,-0.0583,0.4639,0.9962
4.5,0.7865,0.00213,-0.00341,-0.0594,0.4394,1.0
4.75,0.8055,0.0022,-0.00339,-0.0578,0.4284,1.0
5.0,0.8244,0.00228,-0.00335,-0.0562,0.4166,1.0
5.25,0.8439,0.00235,-0.00329,-0.0547,0.4046,1.0
5.5,0.8626,0.00244,-0.00324,-0.053,0.3926,1.0
6.0,0.9,0.00265,-0.00311,-0.0497,0.3662,1.0
6.25,0.9187,0.00277,-0.00302,-0.048,0.3524,1.0
6.5,0.9371,0.0029,-0.00293,-0.0463,0.3385,1.0
6.75,0.955,0.00305,-0.00284,-0.0445,0.3239,1.0
7.0,0.9727,0.00321,-0.00273,-0.0427,0.3087,1.0
7.25,0.9904,0.00339,-0.00261,-0.041,0.293,1.0
7.5,1.0082,0.00358,-0.00248,-0.0392,0.277,1.0
7.75,1.0257,0.00379,-0.00233,-0.0375,0.2609,1.0
8.0,1.0429,0.00401,-0.00217,-0.0358,0.2448,1.0
8.25,1.0597,0.00426,-0.00198,-0.0341,0.2287,1.0
8.5,1.0756,0.00452,-0.00177,-0.0322,0.2128,1.0
8.75,1.0899,0.00481,-0.00154,-0.0301,0.1975,1.0
9.25,1.1153,0.00544,-0.001,-0.0254,0.1694,1.0
9.5,1.1276,0.0058,-0.00067,-0.0232,0.1564,1.0
9.75,1.1396,0.0062,-0.00031,-0.021,0.1444,1.0
10.0,1.1509,0.00665,0.00012,-0.0188,0.1337,1.0
10.25,1.1607,0.00717,0.00061,-0.0166,0.124,1.0
10.5,1.1692,0.00778,0.00119,-0.0143,0.1151,1.0
10.75,1.1797,0.00836,0.0018,-0.0124,0.1073,1.0
11.0,1.1872,0.00911,0.00255,-0.0103,0.1007,1.0
11.25,1.1947,0.00994,0.00338,-0.0083,0.0946,1.0
11.5,1.2014,0.01088,0.00436,-0.0064,0.0894,1.0
11.75,1.207,0.01197,0.00547,-0.0046,0.0847,1.0
12.0,1.2113,0.01325,0.00679,-0.0028,0.0807,1.0
12.25,1.2169,0.01456,0.00815,-0.0012,0.0769,1.0
12.5,1.2154,0.01652,0.01012,0.0006,0.0737,1.0
12.75,1.2216,0.01803,0.01173,0.0018,0.0707,1.0
13.0,1.2238,0.02,0.01375,0.003,0.068,1.0
13.25,1.2194,0.02274,0.0165,0.0044,0.0657,1.0
13.5,1.2223,0.02494,0.0188,0.0053,0.0636,1.0
13.75,1.2237,0.02744,0.02138,0.0062,0.0614,1.0
14.0,1.2205,0.03054,0.02453,0.007,0.0597,1.0
14.25,1.2118,0.03441,0.02843,0.0078,0.0582,1.0
14.5,1.213,0.03732,0.03147,0.0083,0.0566,1.0
14.75,1.2111,0.04065,0.03488,0.0087,0.0551,1.0
15.0,1.2072,0.04431,0.03862,0.009,0.0537,1.0
15.25,1.2002,0.04845,0.04279,0.0093,0.0526,1.0
15.5,1.1914,0.05276,0.04715,0.0096,0.0514,1.0
15.75,1.1886,0.05644,0.05095,0.0096,0.0503,1.0
16.0,1.1844,0.06033,0.05494,0.0096,0.0491,1.0
16.25,1.1789,0.06431,0.059,0.0094,0.0481,1.0
16.5,1.1729,0.06835,0.0631,0.0092,0.0472,1.0
16.75,1.1664,0.07233,0.0671,0.009,0.0463,1.0
17.0,1.1605,0.07608,0.07091,0.0089,0.0454,1.0
17.25,1.1552,0.07994,0.07489,0.0084,0.0445,1.0
17.5,1.1502,0.08365,0.0787,0.0078,0.0437,1.0
17.75,1.1444,0.08732,0.08245,0.0073,0.0428,1.0
18.0,1.1388,0.0909,0.08609,0.0066,0.042,1.0
18.25,1.134,0.09423,0.08946,0.0059,0.0412,1.0
18.5,1.1321,0.09669,0.0919,0.0058,0.0403,1.0
18.75,1.1234,0.1004,0.09575,0.0048,0.0397,1.0
19.0,1.1148,0.10387,0.09935,0.0037,0.0391,1.0
19.25,1.1057,0.1071,0.10268,0.0028,0.0385,1.0
