0,1,2,3,4,5,6
8.75,1.145,0.01406,0.00766,-0.0381,0.1782,1.0
9.0,1.1632,0.01455,0.00808,-0.0366,0.1638,1.0
9.25,1.1807,0.01506,0.00853,-0.0349,0.1505,1.0
9.5,1.1964,0.01559,0.009,-0.033,0.1383,1.0
10.0,1.2264,0.01668,0.01001,-0.029,0.1175,1.0
10.25,1.2414,0.01727,0.01058,-0.0271,0.1087,1.0
10.5,1.2554,0.01794,0.01121,-0.0252,0.1009,1.0
10.75,1.2692,0.01864,0.01188,-0.0233,0.0938,1.0
11.0,1.2837,0.01931,0.01257,-0.0216,0.0878,1.0
11.25,1.2953,0.02018,0.01341,-0.0196,0.0822,1.0
11.5,1.3098,0.0209,0.01416,-0.0181,0.0776,1.0
11.75,1.3199,0.02191,0.01515,-0.0162,0.0733,1.0
12.0,1.3337,0.02272,0.01601,-0.0148,0.0696,1.0
12.25,1.3427,0.02388,0.01716,-0.013,0.0661,1.0
12.5,1.3547,0.02487,0.01821,-0.0117,0.0632,1.0
12.75,1.3646,0.02605,0.01941,-0.0102,0.0604,1.0
13.0,1.3701,0.02761,0.02099,-0.0087,0.058,1.0
13.25,1.3816,0.02877,0.02223,-0.0076,0.0558,1.0
13.5,1.3896,0.03025,0.02375,-0.0065,0.0537,1.0
13.75,1.3917,0.03228,0.0258,-0.0053,0.0518,1.0
14.0,1.4005,0.03382,0.02742,-0.0045,0.0502,1.0
14.25,1.4076,0.03555,0.02922,-0.0038,0.0486,1.0
14.5,1.4112,0.03766,0.03138,-0.0031,0.0472,1.0
14.75,1.409,0.04043,0.03419,-0.0025,0.0459,1.0
15.0,1.4133,0.04261,0.03646,-0.0021,0.0448,1.0
15.25,1.4173,0.0449,0.03885,-0.0019,0.0436,1.0
15.5,1.4199,0.04742,0.04144,-0.0018,0.0425,1.0
15.75,1.4191,0.05037,0.04443,-0.0019,0.0415,1.0
16.0,1.4132,0.05394,0.04807,-0.002,0.0406,1.0
16.25,1.4125,0.05702,0.05124,-0.0023,0.0398,1.0
16.5,1.4132,0.06001,0.05433,-0.0027,0.039,1.0
16.75,1.4121,0.06325,0.05766,-0.0032,0.0381,1.0
17.0,1.4099,0.06668,0.06116,-0.0038,0.0374,1.0
17.25,1.4061,0.07036,0.06491,-0.0046,0.0368,1.0
17.5,1.3999,0.07437,0.06898,-0.0054,0.0362,1.0
17.75,1.3908,0.07868,0.07333,-0.0063,0.0355,1.0
18.0,1.3889,0.08231,0.07708,-0.0073,0.035,1.0
18.25,1.3858,0.08611,0.08099,-0.0084,0.0344,1.0
18.5,1.3823,0.08999,0.08496,-0.0095,0.0338,1.0
18.75,1.3784,0.09394,0.08899,-0.0108,0.0332,1.0
19.0,1.3738,0.09803,0.09314,-0.0121,0.0327,1.0
19.25,1.3689,0.10219,0.09737,-0.0136,0.0321,1.0
