0,1,2,3,4,5,6
4.75,0.774,0.00762,0.00296,-0.0506,0.3632,0.9882
5.0,0.8104,0.00784,0.00311,-0.0524,0.3475,0.9925
5.25,0.8485,0.00807,0.00326,-0.0547,0.3308,0.9946
5.5,0.8846,0.0083,0.00342,-0.0566,0.3139,0.9967
5.75,0.9192,0.00856,0.00359,-0.0582,0.2963,0.9986
6.0,0.9507,0.00883,0.00377,-0.0592,0.2789,1.0
6.25,0.9701,0.00904,0.00392,-0.0576,0.2641,1.0
6.5,0.9895,0.00928,0.00409,-0.0559,0.2494,1.0
6.75,1.0087,0.00953,0.00428,-0.0542,0.2343,1.0
7.0,1.028,0.0098,0.00448,-0.0526,0.2195,1.0
7.25,1.0473,0.01009,0.00469,-0.051,0.2046,1.0
7.5,1.0668,0.0104,0.00492,-0.0494,0.1901,1.0
7.75,1.0863,0.01072,0.00517,-0.0478,0.176,1.0
8.0,1.1064,0.01107,0.00544,-0.0464,0.1623,1.0
8.25,1.1267,0.01143,0.00573,-0.0451,0.1493,1.0
8.5,1.1472,0.0118,0.00604,-0.0438,0.137,1.0
8.75,1.1676,0.01219,0.00636,-0.0426,0.1256,1.0
9.25,1.2085,0.01297,0.00704,-0.0401,0.106,1.0
9.5,1.2288,0.01336,0.00739,-0.0389,0.098,1.0
9.75,1.2481,0.01379,0.00778,-0.0376,0.0903,1.0
10.0,1.2662,0.01424,0.00818,-0.036,0.0833,1.0
10.25,1.284,0.01462,0.00856,-0.0343,0.0781,1.0
10.5,1.3003,0.01509,0.009,-0.0325,0.0727,1.0
11.0,1.3339,0.01605,0.00994,-0.0292,0.064,1.0
11.25,1.3502,0.01657,0.01045,-0.0276,0.0603,1.0
11.5,1.3664,0.01712,0.011,-0.026,0.0571,1.0
11.75,1.3823,0.01769,0.01158,-0.0244,0.0541,1.0
12.0,1.3969,0.01835,0.01224,-0.0228,0.0512,1.0
12.25,1.4127,0.01896,0.01287,-0.0214,0.0489,1.0
12.5,1.426,0.01973,0.01364,-0.0197,0.0465,1.0
12.75,1.4406,0.02045,0.01439,-0.0183,0.0447,1.0
13.0,1.4545,0.02123,0.0152,-0.0169,0.0429,1.0
13.25,1.466,0.02219,0.01617,-0.0153,0.0411,1.0
13.5,1.4787,0.02311,0.01712,-0.014,0.0397,1.0
13.75,1.4914,0.02405,0.0181,-0.0128,0.0383,1.0
14.0,1.5017,0.02518,0.01926,-0.0114,0.0369,1.0
14.25,1.5092,0.02659,0.0207,-0.01,0.0355,1.0
14.5,1.5212,0.0277,0.02186,-0.0091,0.0347,1.0
14.75,1.531,0.02901,0.02323,-0.0081,0.0337,1.0
15.0,1.5389,0.03052,0.02478,-0.0071,0.0327,1.0
15.25,1.5441,0.03233,0.02663,-0.0062,0.0318,1.0
15.5,1.5487,0.03424,0.0286,-0.0053,0.0309,1.0
15.75,1.5567,0.0359,0.03033,-0.0047,0.0302,1.0
16.0,1.5626,0.03781,0.0323,-0.0042,0.0295,1.0
16.25,1.5665,0.03998,0.03452,-0.0038,0.0288,1.0
16.5,1.568,0.04246,0.03705,-0.0034,0.0282,1.0
16.75,1.5658,0.04542,0.04008,-0.0033,0.0275,1.0
17.0,1.5651,0.04833,0.04307,-0.0033,0.027,1.0
17.25,1.5673,0.05094,0.04576,-0.0034,0.0266,1.0
17.5,1.5674,0.05386,0.04876,-0.0036,0.0261,1.0
17.75,1.566,0.05701,0.052,-0.0039,0.0257,1.0
18.0,1.5629,0.06045,0.05551,-0.0044,0.0253,1.0
18.25,1.5577,0.06417,0.05931,-0.0051,0.0249,1.0
18.5,1.5505,0.06821,0.06343,-0.0059,0.0245,1.0
18.75,1.5405,0.07272,0.06802,-0.0069,0.0241,1.0
19.0,1.5265,0.07785,0.07324,-0.0082,0.0238,1.0
19.25,1.5162,0.08251,0.07799,-0.0095,0.0235,1.0
