0,1,2,3,4,5,6
-0.75,0.1545,0.00702,0.00177,-0.0518,0.6572,0.5279
-0.5,0.1811,0.00695,0.00177,-0.0515,0.6431,0.5657
-0.25,0.2077,0.0069,0.00178,-0.0511,0.6292,0.602
0.0,0.2343,0.00686,0.0018,-0.0507,0.6149,0.6368
0.25,0.2612,0.00683,0.00182,-0.0504,0.6014,0.6705
0.5,0.2877,0.0068,0.00186,-0.05,0.5883,0.7035
0.75,0.314,0.00679,0.0019,-0.0495,0.5754,0.7358
1.25,0.367,0.00679,0.00201,-0.0486,0.5508,0.7976
1.5,0.3931,0.00682,0.00208,-0.048,0.5391,0.8272
1.75,0.4193,0.00685,0.00216,-0.0474,0.5276,0.855
2.0,0.4454,0.00691,0.00224,-0.0468,0.5168,0.8808
2.25,0.4711,0.00699,0.00234,-0.0461,0.5058,0.9038
2.5,0.4977,0.00707,0.00244,-0.0455,0.4957,0.9237
2.75,0.5244,0.00721,0.00254,-0.045,0.4851,0.9408
3.0,0.5531,0.00732,0.00264,-0.045,0.4747,0.9551
3.25,0.5824,0.00747,0.00275,-0.0451,0.4644,0.9672
3.5,0.6173,0.00764,0.00287,-0.0466,0.453,0.974
3.75,0.6506,0.00779,0.00298,-0.0476,0.4421,0.9816
4.0,0.6899,0.00797,0.00311,-0.0501,0.4299,0.9847
4.25,0.729,0.00815,0.00324,-0.0525,0.4169,0.9885
4.5,0.7677,0.00833,0.00337,-0.0549,0.4036,0.9931
4.75,0.8088,0.00851,0.0035,-0.0578,0.3891,0.9957
5.0,0.847,0.0087,0.00362,-0.0601,0.3737,0.9984
5.25,0.8788,0.0089,0.00375,-0.0611,0.3586,1.0
5.5,0.8988,0.00909,0.00387,-0.0596,0.3446,1.0
5.75,0.919,0.00926,0.004,-0.0581,0.3304,1.0
6.0,0.9391,0.00946,0.00414,-0.0566,0.3159,1.0
6.25,0.9589,0.00968,0.0043,-0.055,0.3012,1.0
6.5,0.9786,0.00993,0.00448,-0.0534,0.2861,1.0
6.75,0.9983,0.01019,0.00468,-0.0519,0.2708,1.0
7.0,1.018,0.01047,0.00489,-0.0503,0.2553,1.0
7.25,1.0375,0.01078,0.00512,-0.0488,0.2395,1.0
7.5,1.0572,0.01111,0.00537,-0.0472,0.2238,1.0
7.75,1.0772,0.01145,0.00565,-0.0458,0.2081,1.0
8.0,1.0972,0.01182,0.00594,-0.0445,0.1929,1.0
8.25,1.1173,0.01221,0.00625,-0.0431,0.1779,1.0
8.5,1.1373,0.01262,0.00659,-0.0418,0.1638,1.0
8.75,1.1569,0.01305,0.00695,-0.0405,0.1503,1.0
9.0,1.1762,0.0135,0.00733,-0.0391,0.1379,1.0
9.25,1.195,0.01397,0.00773,-0.0376,0.1263,1.0
9.5,1.2135,0.01443,0.00814,-0.0361,0.116,1.0
9.75,1.2311,0.01487,0.00855,-0.0345,0.1072,1.0
10.0,1.2472,0.01535,0.009,-0.0326,0.0994,1.0
10.25,1.2622,0.0159,0.00951,-0.0306,0.0918,1.0
10.5,1.2786,0.0164,0.01,-0.0289,0.0855,1.0
10.75,1.2943,0.01696,0.01054,-0.0271,0.0799,1.0
11.0,1.309,0.01759,0.01116,-0.0253,0.0747,1.0
11.25,1.3249,0.01817,0.01175,-0.0238,0.0704,1.0
11.5,1.3382,0.01891,0.01247,-0.0219,0.0661,1.0
11.75,1.3537,0.01955,0.01314,-0.0205,0.0627,1.0
12.0,1.3665,0.02036,0.01394,-0.0188,0.0594,1.0
12.25,1.3801,0.02115,0.01477,-0.0172,0.0567,1.0
12.5,1.3932,0.022,0.01563,-0.0158,0.0541,1.0
12.75,1.4025,0.02311,0.01675,-0.014,0.0515,1.0
13.0,1.4165,0.02397,0.01766,-0.0128,0.0496,1.0
13.25,1.4273,0.02506,0.01878,-0.0115,0.0476,1.0
13.5,1.4338,0.02652,0.02026,-0.0099,0.0457,1.0
13.75,1.446,0.02761,0.02142,-0.0089,0.0444,1.0
14.0,1.4557,0.02891,0.02277,-0.0078,0.0429,1.0
14.25,1.4625,0.03051,0.02441,-0.0068,0.0415,1.0
14.5,1.4659,0.03247,0.02641,-0.0057,0.0401,1.0
14.75,1.4752,0.03397,0.02798,-0.005,0.0391,1.0
15.0,1.482,0.03574,0.02982,-0.0043,0.038,1.0
15.25,1.4861,0.03783,0.03196,-0.0037,0.037,1.0
15.5,1.4858,0.04042,0.0346,-0.0032,0.036,1.0
15.75,1.486,0.04306,0.03732,-0.0029,0.0352,1.0
16.0,1.4902,0.04536,0.0397,-0.0027,0.0345,1.0
16.25,1.4926,0.04792,0.04235,-0.0027,0.0338,1.0
16.5,1.4932,0.05074,0.04524,-0.0028,0.0331,1.0
16.75,1.4912,0.05392,0.04848,-0.0031,0.0324,1.0
17.0,1.4857,0.05761,0.05225,-0.0035,0.0318,1.0
17.5,1.4746,0.0652,0.06002,-0.0048,0.0307,1.0
17.75,1.472,0.06871,0.06362,-0.0055,0.0302,1.0
18.0,1.4682,0.07244,0.06745,-0.0063,0.0297,1.0
18.25,1.4629,0.07643,0.07152,-0.0073,0.0292,1.0
18.5,1.4563,0.0806,0.07577,-0.0084,0.0288,1.0
18.75,1.4479,0.08509,0.08035,-0.0097,0.0284,1.0
19.0,1.4379,0.08988,0.08521,-0.0111,0.028,1.0
19.25,1.4258,0.09501,0.09042,-0.0128,0.0276,1.0
