Time[ms]; Pressure [Pa]; Approx altitude [m]; Temperature [degC]; accX [m/s2]; accY [m/s2]; accZ [m/s2]; rotX [rad/s]; rotY [rad/s]; rotZ [rad/s]; magX [uT]; magY [uT]; magZ [uT]; roll [deg]; pitch [deg]; heading [deg]; tempMPU [degC]; delta pressure [Pa]; speed [m/s]; tempPitot [degC]; Satellites []; Date [yyyy-mm-dd]; Time [hh:mm:ss]; Latitude [deg]; Longitude [deg]; Relative X [m]; Relative Y [m]; Altitude [m]; Angle [deg]; Ch0; Ch1; Ch2; Ch3; Ch4; Ch5; Ch6; Ch7; Ch8; Ch9; 
495193; 100162; 96.44; 23.4; -3.079; -0.551; 10.533; 0.091; 0.021; -0.050; 47.227; 32.831; 2.231; 178.7; 16.7; 141.9; 26.2; 370.35; 24.80; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 145.7; 0.00; 1099.00; 1104.00; 643.00; 1085.00; 1599.00; 1596.00; 600.00; 622.00; 0.00; 0.00; 
495293; 100160; 96.59; 23.4; -3.472; -1.671; 12.444; 0.116; -0.004; -0.039; 47.227; 32.831; 2.231; 178.4; 16.7; 141.9; 26.2; 384.02; 25.26; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1096.00; 1099.00; 643.00; 1085.00; 1601.00; 1598.00; 620.00; 598.00; 0.00; 0.00; 
495393; 100169; 95.86; 23.4; -3.271; -0.905; 9.571; -0.054; -0.005; -0.053; 47.227; 32.831; 2.231; 178.2; 16.8; 142.0; 26.3; 380.87; 25.15; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1100.00; 1104.00; 644.00; 1085.00; 1599.00; 1602.00; 600.00; 617.00; 0.00; 0.00; 
495493; 100181; 94.83; 23.4; -3.165; -2.567; 6.525; 0.305; 0.076; -0.080; 47.227; 32.831; 2.231; 177.4; 17.2; 141.8; 26.2; 399.81; 25.77; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1601.00; 1598.00; 598.00; 599.00; 0.00; 0.00; 
495593; 100192; 93.91; 23.4; -2.868; 0.086; 9.283; -0.071; 0.050; -0.070; 47.227; 31.412; 5.320; 177.5; 17.2; 142.0; 26.2; 401.91; 25.84; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1095.00; 1099.00; 643.00; 1085.00; 1600.00; 1597.00; 597.00; 601.00; 0.00; 0.00; 
495693; 100207; 92.69; 23.4; -2.456; -0.158; 8.642; -0.152; 0.040; -0.061; 47.227; 31.412; 5.320; 177.6; 17.2; 142.2; 26.2; 375.61; 24.98; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1100.00; 1101.00; 643.00; 1085.00; 1600.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
495793; 100212; 92.27; 23.4; -2.672; 1.279; 10.768; 0.176; 0.055; -0.069; 47.227; 31.412; 5.320; 178.1; 17.1; 142.5; 26.2; 426.11; 26.60; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1103.00; 1100.00; 644.00; 1087.00; 1599.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
495893; 100222; 91.43; 23.4; -3.543; 1.872; 10.212; 0.040; 0.040; -0.045; 47.227; 31.412; 5.320; 178.8; 17.2; 142.9; 26.3; 360.88; 24.48; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1097.00; 1100.00; 643.00; 1085.00; 1601.00; 1600.00; 599.00; 600.00; 0.00; 0.00; 
495993; 100230; 90.73; 23.4; -2.562; -1.039; 7.133; 0.285; 0.069; -0.021; 47.227; 31.412; 5.320; 178.5; 17.3; 142.9; 26.2; 387.18; 25.36; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1099.00; 1099.00; 643.00; 1087.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
496093; 100246; 89.38; 23.4; -2.887; 0.905; 7.741; 0.070; 0.060; -0.013; 47.227; 31.412; 5.320; 178.9; 17.5; 143.2; 26.2; 448.20; 27.29; 17.6; 12; 2025-05-13; 10:22:02; 51.935631; 4.195446; -94.331055; -13.454959; 133.1; 0.00; 1097.00; 1100.00; 644.00; 1096.00; 1598.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
496193; 100251; 89.03; 23.4; -3.079; -1.987; 5.864; 0.281; 0.031; 0.010; 47.227; 31.412; 5.320; 178.1; 18.0; 143.1; 26.2; 375.61; 24.98; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 133.1; 0.00; 1099.00; 1104.00; 632.00; 1089.00; 1600.00; 1595.00; 599.00; 600.00; 0.00; 0.00; 
496293; 100253; 88.84; 23.4; -2.342; -4.061; 5.108; 0.991; 0.032; 0.037; 47.227; 31.412; 5.320; 176.5; 18.3; 142.7; 26.3; 374.55; 24.94; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1099.00; 1104.00; 643.00; 1089.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
496393; 100261; 88.14; 23.4; -3.524; 0.460; 9.173; 0.607; 0.084; 0.001; 47.227; 31.412; 5.320; 176.9; 18.4; 142.9; 26.2; 385.08; 25.29; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1106.00; 1099.00; 641.00; 1085.00; 1599.00; 1603.00; 599.00; 599.00; 0.00; 0.00; 
496493; 100272; 87.21; 23.4; -3.189; -1.231; 10.313; 0.341; 0.043; 0.021; 0.000; 34.961; 2.231; 176.8; 18.4; 140.6; 26.2; 371.40; 24.84; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1100.00; 1096.00; 640.00; 1091.00; 1598.00; 1598.00; 605.00; 598.00; 0.00; 0.00; 
496593; 100279; 86.62; 23.4; -3.491; 1.030; 9.949; 0.258; 0.035; 0.042; 0.000; 34.961; 2.231; 177.3; 18.5; 138.5; 26.2; 368.24; 24.73; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1099.00; 1099.00; 643.00; 1087.00; 1598.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
496693; 100289; 85.77; 23.4; -2.480; 2.255; 8.493; 0.121; 0.068; 0.065; 0.000; 34.961; 2.231; 178.2; 18.4; 136.7; 26.2; 342.99; 23.87; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1099.00; 1101.00; 643.00; 1086.00; 1597.00; 1598.00; 599.00; 601.00; 0.00; 0.00; 
496793; 100293; 85.69; 23.4; -3.409; -2.490; 9.082; 0.576; 0.011; 0.059; 0.000; 34.961; 2.231; 177.6; 18.6; 134.4; 26.3; 361.93; 24.52; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1103.00; 1098.00; 643.00; 1088.00; 1599.00; 1599.00; 601.00; 596.00; 0.00; 0.00; 
496893; 100295; 85.33; 23.4; -2.998; 3.060; 9.566; 0.040; 0.006; -0.001; 0.000; 34.961; 2.231; 178.6; 18.6; 132.8; 26.2; 348.25; 24.05; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1597.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
496993; 100300; 84.88; 23.4; -3.136; 0.460; 9.662; 0.387; 0.033; -0.046; 0.000; 34.961; 2.231; 178.9; 18.6; 130.9; 26.2; 336.68; 23.65; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1097.00; 1101.00; 642.00; 1085.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
497093; 100312; 83.87; 23.4; -3.208; 0.551; 8.431; 0.509; 0.023; -0.115; 0.000; 34.961; 2.231; 179.2; 18.8; 129.1; 26.1; 330.37; 23.43; 17.6; 12; 2025-05-13; 10:22:03; 51.935734; 4.194975; -126.634293; -1.989118; 123.2; 0.00; 1094.00; 1101.00; 638.00; 1085.00; 1601.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
497193; 100326; 82.72; 23.4; -3.515; -0.565; 8.053; 0.593; -0.001; -0.141; 0.000; 34.961; 2.231; 179.1; 19.2; 127.3; 26.2; 336.68; 23.65; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 123.2; 0.00; 1100.00; 1104.00; 644.00; 1085.00; 1599.00; 1596.00; 600.00; 599.00; 0.00; 0.00; 
497293; 100330; 82.35; 23.4; -2.715; -1.393; 8.694; 0.198; -0.012; -0.110; 0.000; 34.961; 2.231; 178.8; 19.1; 125.5; 26.2; 315.64; 22.90; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1100.00; 1100.00; 641.00; 1085.00; 1600.00; 1600.00; 597.00; 603.00; 0.00; 0.00; 
497393; 100337; 81.76; 23.4; -3.136; -0.086; 10.763; -0.135; 0.015; -0.054; 0.000; 34.961; 2.231; 178.8; 19.1; 123.9; 26.2; 319.84; 23.05; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1102.00; 1099.00; 643.00; 1085.00; 1599.00; 1600.00; 599.00; 597.00; 0.00; 0.00; 
497493; 100343; 81.23; 23.4; -3.251; -0.091; 10.782; -0.050; -0.003; -0.030; 43.336; 46.319; -2.574; 178.9; 19.0; 124.2; 26.2; 328.26; 23.35; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1100.00; 1102.00; 643.00; 1086.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
497593; 100351; 80.60; 23.4; -3.304; -1.786; 9.489; 0.185; 0.007; 0.002; 43.336; 46.319; -2.574; 178.5; 19.1; 124.4; 26.2; 313.53; 22.82; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1099.00; 1099.00; 641.00; 1086.00; 1600.00; 1600.00; 597.00; 602.00; 0.00; 0.00; 
497693; 100360; 79.87; 23.4; -3.261; -1.370; 10.073; 0.118; 0.059; 0.036; 43.336; 46.319; -2.574; 178.3; 19.1; 124.6; 26.2; 332.47; 23.50; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1099.00; 1103.00; 643.00; 1088.00; 1599.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
497793; 100368; 79.15; 23.4; -2.456; -0.388; 7.828; 0.352; 0.035; 0.051; 43.336; 46.319; -2.574; 178.3; 19.1; 124.9; 26.2; 293.54; 22.08; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 598.00; 600.00; 0.00; 0.00; 
497893; 100378; 78.37; 23.4; -2.303; -0.532; 9.360; -0.266; 0.034; 0.027; 43.336; 46.319; -2.574; 178.2; 18.9; 125.1; 26.1; 330.37; 23.43; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1100.00; 1099.00; 644.00; 1085.00; 1601.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
497993; 100389; 77.38; 23.4; -2.543; -2.615; 7.612; 0.175; 0.107; 0.038; 43.336; 46.319; -2.574; 177.5; 18.9; 125.1; 26.2; 364.03; 24.59; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1602.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
498093; 100401; 76.41; 23.4; -1.547; 0.876; 5.457; -0.089; 0.158; 0.047; 43.336; 46.319; -2.574; 178.1; 18.9; 125.6; 26.2; 330.37; 23.43; 17.6; 12; 2025-05-13; 10:22:04; 51.935822; 4.194494; -159.669708; 7.565712; 114.9; 0.00; 1099.00; 1099.00; 643.00; 1091.00; 1599.00; 1601.00; 600.00; 600.00; 0.00; 0.00; 
498193; 100407; 75.88; 23.4; -2.045; -2.203; 4.370; -0.311; 0.183; 0.033; 43.336; 46.319; -2.574; 176.9; 19.2; 125.4; 26.2; 342.99; 23.87; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 114.9; 0.00; 1100.00; 1099.00; 643.00; 1083.00; 1599.00; 1595.00; 598.00; 599.00; 0.00; 0.00; 
498293; 100405; 76.09; 23.4; -2.978; -2.370; 8.311; 0.967; 0.138; 0.107; 43.336; 46.319; -2.574; 176.4; 19.3; 125.5; 26.1; 353.51; 24.23; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1099.00; 1103.00; 644.00; 1086.00; 1597.00; 1598.00; 599.00; 597.00; 0.00; 0.00; 
498393; 100412; 75.49; 23.4; -2.524; -2.030; 3.657; 0.516; 0.231; 0.123; 43.336; 46.319; -2.574; 175.4; 20.0; 125.4; 26.2; 354.56; 24.27; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1600.00; 602.00; 600.00; 0.00; 0.00; 
498493; 100428; 74.13; 23.4; -2.275; -0.503; 2.043; 0.025; 0.312; 0.110; 43.336; 46.319; -2.574; 175.1; 21.4; 125.5; 26.2; 374.55; 24.94; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1101.00; 1099.00; 639.00; 1085.00; 1599.00; 1599.00; 600.00; 598.00; 0.00; 0.00; 
498593; 100428; 74.14; 23.4; -2.720; -3.165; 1.885; 0.521; 0.308; 0.111; 43.336; 46.319; -2.574; 173.2; 22.6; 124.9; 26.2; 371.40; 24.84; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1100.00; 1100.00; 643.00; 1085.00; 1599.00; 1597.00; 600.00; 600.00; 0.00; 0.00; 
498693; 100433; 73.68; 23.4; -2.112; -2.954; 1.435; 0.898; 0.270; 0.084; 43.336; 46.319; -2.574; 171.1; 23.6; 124.2; 26.1; 351.41; 24.16; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1600.00; 1599.00; 600.00; 601.00; 0.00; 0.00; 
498793; 100435; 73.57; 23.4; -2.466; 1.829; 5.347; 0.930; 0.236; 0.071; 43.336; 46.319; -2.574; 172.6; 23.8; 125.0; 26.2; 346.15; 23.98; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1104.00; 1099.00; 643.00; 1089.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
498893; 100430; 73.94; 23.4; -2.174; 1.460; 5.294; 0.643; 0.149; 0.065; 38.383; 59.451; -15.273; 173.7; 23.6; 125.0; 26.2; 312.48; 22.78; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1100.00; 1099.00; 643.00; 1088.00; 1600.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
498993; 100432; 73.84; 23.4; -1.350; -6.105; 3.173; 1.032; 0.094; 0.039; 38.383; 59.451; -15.273; 171.1; 23.3; 123.6; 26.1; 340.89; 23.80; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1101.00; 1100.00; 644.00; 1090.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
499093; 100428; 74.16; 23.4; -2.217; -0.723; 9.839; -0.235; 0.014; 0.010; 38.383; 59.451; -15.273; 171.2; 22.6; 123.3; 26.1; 326.16; 23.28; 17.6; 12; 2025-05-13; 10:22:05; 51.935917; 4.194029; -191.584076; 18.048275; 108.2; 0.00; 1100.00; 1100.00; 643.00; 1085.00; 1597.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
499193; 100427; 74.21; 23.4; -1.398; -0.924; 8.824; -0.211; 0.146; 0.061; 38.383; 59.451; -15.273; 171.3; 21.7; 123.0; 26.1; 321.95; 23.13; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 108.2; 0.00; 1100.00; 1100.00; 643.00; 1085.00; 1600.00; 1596.00; 599.00; 601.00; 0.00; 0.00; 
499293; 100427; 74.23; 23.4; -1.216; -1.039; 10.294; 0.135; 0.148; 0.110; 38.383; 59.451; -15.273; 171.4; 20.9; 122.7; 26.1; 316.69; 22.94; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1101.00; 1103.00; 643.00; 1085.00; 1600.00; 1600.00; 598.00; 599.00; 0.00; 0.00; 
499393; 100435; 73.57; 23.4; -3.069; -0.814; 11.682; -0.247; 0.150; 0.145; 38.383; 59.451; -15.273; 171.5; 20.5; 122.6; 26.1; 315.64; 22.90; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1105.00; 1099.00; 643.00; 1086.00; 1620.00; 1599.00; 597.00; 604.00; 0.00; 0.00; 
499493; 100438; 73.29; 23.4; -1.973; -4.324; 6.741; -0.081; 0.100; 0.201; 38.383; 59.451; -15.273; 170.2; 20.1; 121.9; 26.1; 310.38; 22.71; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1104.00; 1098.00; 643.00; 1085.00; 1599.00; 1599.00; 598.00; 600.00; 0.00; 0.00; 
499593; 100437; 73.42; 23.4; -0.804; -2.169; 6.482; -0.136; 0.154; 0.287; 38.383; 59.451; -15.273; 169.7; 19.4; 121.5; 26.1; 315.64; 22.90; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1600.00; 600.00; 601.00; 0.00; 0.00; 
499693; 100434; 73.62; 23.4; -1.748; 0.790; 10.978; -0.468; 0.123; 0.333; 38.383; 59.451; -15.273; 170.4; 18.8; 121.6; 26.1; 326.16; 23.28; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1101.00; 1099.00; 644.00; 1086.00; 1602.00; 1601.00; 600.00; 616.00; 0.00; 0.00; 
499793; 100434; 73.67; 23.4; -1.753; 0.192; 11.290; -0.172; 0.202; 0.352; 38.383; 59.451; -15.273; 170.8; 18.2; 121.6; 26.1; 312.48; 22.78; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1104.00; 1099.00; 640.00; 1085.00; 1599.00; 1599.00; 601.00; 600.00; 0.00; 0.00; 
499893; 100438; 73.26; 23.4; -2.011; -0.330; 9.154; 0.453; 0.306; 0.366; 38.383; 59.451; -15.273; 171.2; 17.9; 121.6; 26.1; 309.32; 22.67; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1099.00; 1094.00; 640.00; 1085.00; 1600.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
499993; 100440; 73.10; 23.4; -2.088; -3.649; 4.236; 0.558; 0.297; 0.337; 38.383; 59.451; -15.273; 169.7; 18.1; 120.9; 26.1; 321.95; 23.13; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1101.00; 1099.00; 643.00; 1085.00; 1601.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
500093; 100450; 72.29; 23.4; 0.345; 2.409; 5.855; -0.012; 0.322; 0.281; 38.383; 59.451; -15.273; 171.3; 17.2; 121.3; 26.1; 319.84; 23.05; 17.6; 12; 2025-05-13; 10:22:06; 51.936020; 4.193581; -222.308762; 29.792412; 106.4; 0.00; 1099.00; 1101.00; 644.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
500193; 100456; 71.77; 23.4; -0.053; -3.452; -0.773; 0.765; 0.304; 0.260; 38.383; 59.451; -15.273; 168.4; 17.2; 120.3; 26.1; 308.27; 22.63; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 106.4; 0.00; 1093.00; 1099.00; 643.00; 1085.00; 1600.00; 1595.00; 600.00; 570.00; 0.00; 0.00; 
500293; 100459; 71.57; 23.4; -0.048; 0.761; 4.773; 0.538; 0.345; 0.205; 43.690; 59.451; -17.333; 169.5; 16.5; 120.6; 26.1; 310.38; 22.71; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1097.00; 1099.00; 643.00; 1085.00; 1598.00; 1598.00; 598.00; 600.00; 0.00; 0.00; 
500393; 100450; 72.29; 23.4; 0.029; 1.844; 6.252; 0.747; 0.272; 0.173; 43.690; 59.451; -17.333; 170.9; 15.8; 121.1; 26.1; 391.39; 25.50; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1104.00; 1100.00; 643.00; 1085.00; 1599.00; 1599.00; 597.00; 599.00; 0.00; 0.00; 
500493; 100446; 73.11; 23.3; -0.742; -1.398; 3.077; 0.758; 0.228; 0.146; 43.690; 59.451; -17.333; 170.2; 15.7; 120.9; 26.1; 336.68; 23.65; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1601.00; 1600.00; 600.00; 603.00; 0.00; 0.00; 
500593; 100437; 73.36; 23.3; 1.551; -1.087; 7.698; 0.806; 0.218; 0.134; 43.690; 59.451; -17.333; 170.4; 14.4; 121.0; 26.1; 310.38; 22.71; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1101.00; 1100.00; 643.00; 1090.00; 1604.00; 1597.00; 598.00; 598.00; 0.00; 0.00; 
500693; 100437; 73.34; 23.3; 2.217; -5.828; 6.401; -0.128; 0.121; 0.119; 43.690; 59.451; -17.333; 168.9; 13.2; 120.7; 26.1; 344.04; 23.91; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1632.00; 1600.00; 599.00; 601.00; 0.00; 0.00; 
500793; 100440; 73.10; 23.3; 1.231; -5.761; -0.021; 0.374; 0.324; 0.093; 43.690; 59.451; -17.333; 166.1; 12.6; 120.2; 26.1; 364.03; 24.59; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1099.00; 1100.00; 644.00; 1086.00; 1597.00; 1601.00; 598.00; 599.00; 0.00; 0.00; 
500893; 100447; 72.52; 23.3; 0.608; 0.742; 5.175; -0.281; 0.301; 0.109; 43.690; 59.451; -17.333; 167.2; 11.8; 120.5; 26.1; 380.87; 25.15; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1099.00; 1099.00; 643.00; 1090.00; 1597.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
500993; 100452; 72.10; 23.3; 0.560; 2.179; 4.428; -0.996; 0.440; 0.120; 43.690; 59.451; -17.333; 169.0; 11.1; 121.0; 26.1; 381.92; 25.19; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1099.00; 1097.00; 643.00; 1085.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
501093; 100448; 72.44; 23.3; -0.733; -4.492; 2.220; 0.021; 0.381; 0.238; 43.690; 59.451; -17.333; 166.8; 11.3; 120.7; 26.0; 413.48; 26.21; 17.6; 12; 2025-05-13; 10:22:07; 51.936161; 4.193183; -249.613327; 45.562618; 104.7; 0.00; 1100.00; 1097.00; 639.00; 1085.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
501193; 100454; 71.99; 23.3; 2.303; -6.488; -1.663; 0.545; 0.396; 0.287; 43.690; 59.451; -17.333; 164.1; 10.5; 120.4; 26.1; 401.91; 25.84; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 104.7; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1600.00; 1595.00; 598.00; 602.00; 0.00; 0.00; 
501293; 100461; 71.33; 23.3; 0.445; -2.275; -0.710; 0.011; 0.375; 0.282; 43.690; 59.451; -17.333; 161.3; 10.1; 120.1; 26.0; 427.16; 26.64; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1102.00; 1100.00; 643.00; 1085.00; 1601.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
501393; 100457; 71.68; 23.3; 0.091; 0.168; -0.327; -0.321; 0.185; 0.336; 43.690; 59.451; -17.333; 161.8; 10.0; 120.4; 26.1; 410.33; 26.11; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1099.00; 1099.00; 639.00; 1085.00; 1600.00; 1599.00; 597.00; 598.00; 0.00; 0.00; 
501493; 100444; 72.83; 23.3; -2.160; 3.682; 18.808; -0.389; -0.001; 0.353; 43.690; 59.451; -17.333; 163.2; 10.0; 120.9; 26.0; 395.60; 25.63; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1100.00; 1099.00; 644.00; 1086.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
501593; 100436; 73.45; 23.3; 0.833; 3.338; 5.433; -0.461; 0.178; 0.362; 43.690; 59.451; -17.333; 165.4; 9.5; 121.4; 26.0; 373.50; 24.91; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1100.00; 1101.00; 638.00; 1085.00; 1598.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
501693; 100430; 73.99; 23.3; -0.268; -5.478; 0.693; -0.097; 0.218; 0.337; 48.112; 52.885; -10.640; 162.8; 9.6; 121.5; 26.1; 407.17; 26.01; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1599.00; 1598.00; 600.00; 598.00; 0.00; 0.00; 
